ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
6 2 12.1783 32.046 25.7611 -1.06721 0.0244929 -0.0653546
1 1 12.743 34.1441 25.0307 -0.723806 -0.364976 -0.302391
3 4 13.5813 33.9651 26.1456 0.527051 -0.475774 -0.410058
2 2 12.6398 34.2247 25.9892 -0.689654 1.547 1.11501
5 1 12.899 32.6039 25.3859 -0.106015 0.97573 1.11681
8 3 12.0237 30.6977 25.6462 -0.819366 1.36583 -0.024516
7 3 11.5447 31.5319 25.3133 1.68655 -1.34607 1.18787
ITEM: TIMESTEP
10000
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
ITEM: ATOMS id type xu yu zu vx vy vz
16 2 11.8601 33.7327 27.4609 -0.194842 -1.07017 -0.709798
17 3 11.352 33.1141 28.024 0.560222 -0.00232229 -0.343972
18 4 11.1284 32.6703 27.2254 0.751004 -1.2842 2.2854
19 1 11.5354 33.1846 26.5651 -0.105414 0.178542 -0.231419
7 3 11.3695 31.4571 25.1102 0.559315 1.17304 -1.20088
14 1 12.4094 32.9108 28.7003 -0.0227308 0.115009 3.17379
15 1 12.5229 33.6871 28.1679 0.560987 -0.135171 1.25357
9 2 12.6534 31.3705 26.3191 0.638335 -0.356779 0.291552
11 1 12.0951 32.2147 26.6261 -0.473978 2.14366 -2.30692
13 2 13.0942 32.8006 28.0162 -0.155904 1.27721 -0.109199
12 2 12.3799 32.5356 27.4653 -1.12634 -0.182396 0.28195
20 2 12.4568 33.4419 26.5891 0.445563 0.187157 -0.768041
10 1 12.8611 32.2253 26.0369 -1.76184 1.3055 -1.51588
4 4 12.3563 32.8782 24.7844 0.0489595 0.182196 -0.698113
6 2 12.1652 31.8036 24.6723 0.679035 -0.531181 0.294456
1 1 13.2337 34.6874 25.4303 -0.21789 -1.82264 -0.082759
3 4 11.8618 33.4489 25.4303 0.263613 -0.891067 -0.0712383
2 2 12.6738 33.9559 25.1062 0.260445 0.464907 0.498372
5 1 12.7978 32.308 24.1205 -0.324011 -0.604554 -0.351679
8 3 11.7968 31.1644 25.9335 -0.384534 -0.146749 0.310814
ITEM: TIMESTEP
11000
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
ITEM: ATOMS id type xu yu zu vx vy vz
17 3 10.9914 34.5026 27.4268 1.23127 -2.22941 1.53397
18 4 11.9009 34.1939 27.2997 -0.878786 -0.884287 0.539704
19 1 12.8192 34.3556 27.1532 0.889381 0.532652 -0.555118
7 3 12.0137 31.6393 24.8396 -0.663872 0.515114 1.1688
16 2 10.9518 33.5511 27.2884 0.0667947 0.804968 -0.527671
14 1 11.8492 32.2406 27.1244 -0.596893 0.264637 -1.47008
15 1 11.6963 33.0511 27.5892 -0.341007 0.944839 -0.700066
9 2 12.4809 31.012 26.4903 -0.277059 -0.615716 0.0724894
11 1 13.9602 32.1438 27.056 -0.664876 1.38164 0.0586866
13 2 12.7547 32.5302 27.0403 0.776258 1.60293 -0.753486
12 2 13.4553 32.4128 26.3155 -0.812036 -0.0657091 0.896723
20 2 12.6884 35.1993 26.8162 0.342144 0.320569 -0.995074
10 1 13.1866 31.5326 26.9413 0.704667 -1.0438 -0.155789
4 4 12.7379 32.3828 25.2551 0.91038 -0.493079 -0.139075
6 2 12.4402 32.2184 24.1518 0.0237283 -0.608646 1.85608
1 1 10.7315 32.8478 26.063 0.851436 -0.0316264 -1.23399
3 4 12.2246 32.4527 26.0917 0.269446 0.348349 1.44139
2 2 11.6029 33.1643 26.2444 -1.01588 -1.14356 2.07009
5 1 12.1533 32.9157 24.8349 -0.233204 1.11464 -1.019
8 3 11.9646 31.2451 25.7624 -0.581894 -0.714502 -2.08858
ITEM: TIMESTEP
12000
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
ITEM: ATOMS id type xu yu zu vx vy vz
20 2 13.377 33.1677 26.9864 -0.134899 -0.441421 0.78219
17 3 13.4753 33.3735 28.8122 0.0215642 -0.326869 -0.612786
16 2 12.7517 32.9093 29.248 0.231894 0.0466681 -0.0489249
1 1 12.1069 34.091 24.4692 -1.03525 -2.17304 -0.935284
2 2 11.5725 33.2693 24.3216 0.362094 0.36632 0.453071
18 4 13.1347 33.0084 28.03 -1.37039 0.739526 1.68844
19 1 13.5026 32.3394 27.4363 0.698456 -0.596541 0.604159
7 3 13.2358 32.4587 24.5943 1.30693 -0.200007 1.00734
14 1 11.3236 32.6086 28.4213 -0.238363 0.232597 -2.05553
15 1 12.2081 33.0601 28.4811 1.07844 -1.38277 -2.31509
9 2 12.2308 32.118 25.8097 -0.370021 -0.445589 0.889294
11 1 11.4059 32.3028 27.0471 0.25249 1.99238 -1.32688
13 2 10.5401 32.5288 27.9389 0.755046 0.281447 1.39489
12 2 10.4864 32.5661 26.9703 -0.82871 -0.213589 -0.0451868
10 1 11.3312 31.957 26.1511 -0.148687 -0.885375 1.49116
4 4 12.0372 32.3567 24.2885 -0.85052 0.715569 -0.623976
6 2 12.8752 33.3737 24.5076 1.30025 0.607473 -0.781053
3 4 11.5792 32.6133 25.1057 -0.23365 -0.553533 0.820429
5 1 12.7543 32.6966 23.7697 -0.708629 1.84069 0.877836
8 3 12.6752 32.7924 25.3951 -0.0880503 0.396064 -1.2641
ITEM: TIMESTEP
13000
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
ITEM: ATOMS id type xu yu zu vx vy vz
2 2 10.8204 32.5931 25.4946 -1.41842 0.848771 0.0860664
14 1 11.6463 32.3823 27.3677 1.00161 -0.482746 0.356518
11 1 12.1111 34.0479 26.2793 -1.25707 0.453262 0.547761
13 2 12.0692 32.7183 26.5385 -1.10268 0.7811 -1.93515
12 2 11.4164 33.4053 26.3383 1.47232 1.37204 0.364913
10 1 12.8245 33.7943 26.7831 0.544738 0.227852 -0.146007
3 4 11.1684 31.9119 24.9114 2.1312 0.306375 0.398288
20 2 12.8132 33.4383 27.7803 1.05729 1.3371 0.0566857
17 3 13.5084 31.6266 27.7922 -0.85804 1.42937 -2.34951
1 1 10.4267 32.5967 26.3405 -1.20085 -0.00960858 0.697299
18 4 12.9032 32.3216 28.1825 -0.841113 -0.0970561 -0.709305
19 1 13.355 32.7432 27.4506 1.41411 -1.67295 2.69661
7 3 12.8046 33.3827 25.0567 -0.105672 1.0092 -0.634993
15 1 11.5424 31.469 27.2159 -0.979625 -0.577968 0.638847
9 2 13.2454 33.9077 25.9581 -0.496217 -0.623753 0.852658
4 4 11.5573 32.7346 24.5585 -1.10962 -2.19012 -1.30008
6 2 12.0041 33.2651 25.5504 -0.39014 -0.841566 -0.29755
5 1 12.1392 32.3545 25.3144 1.44126 -0.299431 0.672508
8 3 13.7446 33.3462 25.3022 0.316461 -0.25841 0.632979
16 2 12.5032 31.5521 27.5689 0.380466 -0.711465 -0.628536
ITEM: TIMESTEP
14000
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
ITEM: ATOMS id type xu yu zu vx vy vz
